SMILES,Vina
CC(C)NC1=NC(=CS1)C2=NC3=C(C=CC(=C3)OC)C(=C2)OC4CC5C(=O)NC6(CC6C=CCCCCCC(C(=O)N5C4)NC(=O)OC7CCCC7)C(=O)O,-8.5
CN1C=NC=C1C(C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC=CC(=C5)C#C)C)O,-8.5
C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O,-8.5
CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(NC(=O)C3CC(CN3C1=O)OC(=O)N4CC5=C(C4)C(=CC=C5)F)C(=O)NS(=O)(=O)C6CC6,-8.5
CN1CCN(CC1)C(=O)C=C2C3=CC=CC=C3C(=O)NC4=CC=CC=C42,-8.5
CC(C)C1(CCN2CC3C4=CC=CC=C4CCC5=C3C(=CC=C5)C2C1)O,-8.5
CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C,-8.5
CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=C4C=CSC4=C(C=C3)CC5C(=O)NC(=O)S5,-8.5
CCC(C)C1C(=O)NC(C(=O)N1C(C2=C(N=C(C=C2)C)C)C(=O)N3CCOCC3)C4CC5=CC=CC=C5C4,-8.5
C1C(=NOC1(C2=CC(=CC(=C2)Cl)C(F)(F)F)C(F)(F)F)C3=CC=C(C4=CC=CC=C43)C(=O)NCC(=O)NCC(F)(F)F,-8.5
CN(CC1=CC2=C(S1)C(=NC(=N2)C3=CN=C(C=C3)OC)N4CCOCC4)C5=NC=C(C=N5)C(=O)NO,-8.5
C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,-8.5
CC(C(=O)NC(C1CCCCC1)C(=O)N2CCCC2C(=O)NC3=C(N=NS3)C4=CC=CC=C4)NC,-8.5
C1CCC(CC1)NC(=O)NS(=O)(=O)C2=CC=C(C=C2)CCNC(=O)N3CC4=CC=CC=C4C3=O,-8.5
CN=C(NS(=O)(=O)C1=CC=C(C=C1)Cl)N2CC(C(=N2)C3=CC=C(C=C3)Cl)C4=CC=CC=C4,-8.5
CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,-8.5
CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,-8.5
CC1=CC=C(C=C1)C2=NC(=C(N2)C)CN3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5,-8.5
C1CC2CN3C(=NN=C3C2C1)CCN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F,-8.5
CC1=CC=C(C(=O)N1C2=CC=C(C=C2)F)C(=O)NC3=CC(=C(C=C3)OC4=C(C=C5C(=C4)C=NN5C)C6=CNN=C6)F,-8.5
C1CC(CCC1C2=CC=CC=C2)C3=C(C(=O)NC(=O)N3)CC4=CC(=CC=C4)C(F)(F)F,-8.5
CN1C2CCC1CC(C2)NC(=O)C3=CN(C4=CC=CC=C4C3=O)C5CCCCC5,-8.5
CC(C)N1CCN(CC1)CC2=CN=C(O2)C3=C4C=NNC4=CC(=C3)C5=C6C=CNC6=CC=C5,-8.5
CC(C1=CC2=C(C=C1)C3=CC(=C(C=C3OC2=O)OCC4=CC=C(C=C4)OC)OC)O,-8.5
CN1C=C(C=N1)C2=C3C=NNC(=O)C4=C3C(=CC(=C4)NC(=O)C(C5CCCCC5)N)N2,-8.5
CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C.C1=CC=C(C=C1)S(=O)(=O)O,-8.5
C1CN(CCC1=CC2=CC(=CC=C2)OC3=NC=C(C=C3)C(F)(F)F)C(=O)NC4=NN=CC=C4,-8.5
CN1C=C(C=N1)NC2=NC3=C(C(=CN3)Cl)C(=N2)OCC4CN(CC4OC)C(=O)C=C,-8.5
C1CC2CCC1C(C2NC3=NC(=NC=C3F)C4=CNC5=C4C=C(C=N5)F)C(=O)O,-8.5
CC(C1=CC=CC=C1)NC2=NC=NC3=C2C=C(N3)C4=CC=C(C=C4)O,-8.5
C1=CC=C(C=C1)OC2=C3C=CC=CN3C(=O)C(=C2)C(=O)NC4=NNN=N4,-8.5
CC1CNC(=O)C2=C3N=C(C=CN3N=C2)NC(C4=C(O1)C=CC(=C4)F)C,-8.5
C1=CC(=C2C(=C1C(=O)N=C3C(=CN(C=C3Cl)O)Cl)C4=C(O2)C=CN=C4)OC(F)F,-8.5
CN1CC(C=C2C1CC3=CNC4=CC=CC2=C34)CN5CC(=O)NC(=O)C5,-8.5
CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,-8.5
CC1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=C(C=C(C=C4)F)F)F,-8.5
CC(C)C1=CN=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=CC(=NC=C3)C4=NNN=N4)OCCO)OC5=CC=CC=C5OC,-8.5
CC(C(=O)O)SC1=NC(=C(O1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl,-8.5
C1=CC=C(C=C1)CN2C=C(C3=C2C=CC(=C3)C4=CC=C(C=C4)OC(F)(F)F)C(=O)C(=O)O,-8.5
CC1=C(OC2=C(C1=O)C=CC=C2C(=O)NCCCN3CCN(CC3)C4=CC=CC=C4OC)C5=CC=CC=C5,-8.5
CC(C)(C1=CSC(=N1)C2=CC=C(C=C2)F)NC(=O)OC3CN4CCC3CC4,-8.5
COC1=CC=CC(=C1)C2=CC(=C(C=C2)NC(=O)C3=C(CCC3)C(=O)O)F,-8.5
CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,-8.5
CC1CN2C(C(O1)C)C3(CC4=CC5=C(C(=C42)F)ON=C5N6C(COC6=O)C)C(=O)NC(=O)NC3=O,-8.5
CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SC5CCOC5=O)O)C)O)F)C)F,-8.5
C1CN(CCC1C2=NOC3=C2C=CC(=C3)F)CCCOC4=CC5=C(C=C4)C(=O)C(=CO5)CO,-8.4
C1C2CN(C1CN2CC3=CC=C(C=C3)OC4=CC=C(C=C4)C5=NC=CO5)CC6=CC=C(C=C6)C(=O)O,-8.4
COC(=O)N1CC2(CC2)CC(C1C(=O)N3CCN(CC3)C4=CC=CC=C4)C(=O)NO,-8.4
COC1=CC2=NC=CC(=C2C=C1)OCC3=NN=C4N3N=C(C=C4)C5=CC=CC=C5,-8.4
CC1=CC(=NC2=C1C=CC=C2OCC3=C(C=CC(=C3Cl)S(=O)(=O)N4CCCC4C(=O)NCCCNC(=O)C5=CC=C(C=C5)C(=N)N)Cl)C,-8.4
CC1=CC(=CC=C1)C=NNC2=CC(=NC(=N2)OCCC3=CC=CC=N3)N4CCOCC4,-8.4
CC1CN(CCN1C(=O)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC)C,-8.4
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C,-8.4
CN1CC2=C(C=CC(=C2)Cl)N3C(=NN=C3C4CCC(CC4)OC5=CC=CC=N5)C1,-8.4
CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)NC4=NC5=C(N4CC6=CC=CO6)N=CC=C5,-8.4
CC1=NN2C(=N1)CC3=CC=CC=C3N=C2N4CCN(CC4)C,-8.4
COC1=C(C=C(C=C1)CNC2=C3C4=CC=CC=C4SC3=NC(=N2)C5CCC(CC5)C(=O)O)Cl,-8.4
CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=CC4)OC(=O)C6=CC=CC=C6,-8.4
C1CN(CCN1CC2=CC(=CC=C2)C3=CC=CC=C3)C4=CC=CC5=C4OC(=O)N5,-8.4
CCN1C(=CC2=C3C(=C(N=C21)NC4=NN(C(=C4)C)C)N=CN3C)C(=O)N(C5CC5)C6CC6,-8.4
CC1COC2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O,-8.4
C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4CCC5=C3C=C(C=C5)Cl)C(=O)N,-8.4
C1=CC=C2C(=C1)C(=CC(=C2N)N=NC3=CC=C(C=C3)C4=CC=C(C=C4)N=NC5=C(C6=CC=CC=C6C(=C5)S(=O)(=O)[O-])N)S(=O)(=O)[O-].[Na+].[Na+],-8.4
C1C(C(C2=C(O1)C=C(C=C2)C3=C(C=CC(=C3)C(F)(F)F)C(=O)O)O)CC4=CC=CC=C4,-8.4
C1=CC=C(C(=C1)C2=NN(C(=N2)C3=CC=CC=C3O)C4=CC=C(C=C4)C(=O)O)O,-8.4
C1C(CN1C2=C(C=C3C(=C2Cl)N(C=C(C3=O)C(=O)O)C4=C(C=C(C(=N4)N)F)F)F)O,-8.4
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COCC5=CC=CC=C5)O)C)O)F)C,-8.4
CC1=NC2=NC(=NN2C(=C1)NC3=CC=C(C=C3)S(F)(F)(F)(F)F)C(C)(F)F,-8.4
CC(C)(CNC1=NC(=NC(=N1)C2=NC(=CC=C2)C(F)(F)F)NC3=CC(=NC=C3)C(F)(F)F)O,-8.4
CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7,-8.4
CC1=CC(=C2C(=C1)C(CCCN2CC3CCC(CC3)C(=O)O)N(CC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)C5=NN(N=N5)C)C,-8.4
COC1=CC=CC2=C1C3CN(CC3CO2)CCCCN4C(=O)C5=C(C6=NC(=CN=C6S5)C7=CC=CC=C7)NC4=O,-8.4
C1CC1C(=O)NC2=NN3C(=N2)C=CC=C3C4=CC=C(C=C4)CN5CCS(=O)(=O)CC5,-8.4
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2)Cl)OC3=C(C=C(C=N3)C(F)(F)F)Cl)F,-8.4
CC1(C2=NC(=C(N2CCN1C(=O)CN)NC3=CC=C(C=C3)F)C4=CC=C(C=C4)F)C,-8.4
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CCC5CCCC5)O)C)O,-8.4
C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3OCC4=CC=C(C=C4)CN5CCOCC5,-8.4
C#CC1=CC(=CC=C1)NC2=NC=NC3=CC4=C(C=C32)OCCOCCOCCO4,-8.4
CS(=O)(=O)C1=CC(=CC2=C1N(C3=C2CCC3CC(=O)O)CC4=CC=C(C=C4)Cl)F,-8.4
C1CC(N(C1)C2=NC3=C(C=NN3C=C2)NC(=O)N4CCC(C4)O)C5=C(C=CC(=C5)F)F,-8.4
CC(C(=O)NC(C1CCCCC1)C(=O)N2CCCC2C3=NC(=CS3)C(=O)C4=CC=C(C=C4)F)NC,-8.4
CC1=NC(=NC=C1OCC2(CC2C(=O)NC3=NC=C(C=C3)F)C4=CC(=CC=C4)F)C,-8.4
CC1=NN(C=C1CN2CCC3(CC2)C4=C(C=C(S4)Cl)C(CO3)(F)F)C5=C(C=CC=N5)CO,-8.4
CC(C)(CC1=CC=C(C=C1)OC2=NC=C(C=C2)C(=O)N)NCC(COC3=CC=CC4=C3C5=CC=CC=C5N4)O,-8.4
CN(C1CCN(CC1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F)C5=NC=CC(=O)N5,-8.4
C1CC1NC(=O)C2=CN(C3=C(C2=O)C=CC=N3)C4=CC=CC(=C4)C#CC5=C[N+](=CC=C5)[O-],-8.4
C1COCCN1CC(=O)N2CN(C(=O)C3=CC=CC=C32)C4=CC=CC=C4,-8.4
C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O,-8.4
C1=CC=C2C(=C1)C(=CC(=[N+]2[O-])C(=O)O)C3=CC=C(O3)[N+](=O)[O-],-8.4
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,-8.4
CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC6=C(C=C5)OCO6)C)O,-8.4
COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)O)N,-8.4
C1CN(CCC1(C2=CC(=C(C=C2)Cl)C(F)(F)F)O)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,-8.4
CC(C)(CC1=CC=CC(=C1)CC(=O)NCC2=CC(=CC=C2)C3=CC=C(C=C3)O)NCC(C4=CC(=C(C=C4)O)NS(=O)(=O)C)O,-8.4
CC1=CC(=NC=N1)C2=CC3=C(C=C2)C(CC3)N4CC5(C4)CCN(CC5)C(=O)CC6=CN7C=C(SC7=N6)C,-8.4
C1CN(CCN1C2=C(C=C(C=C2)C(=O)NC(=N)N)C(F)(F)F)C(=O)C3=CC=CN3,-8.4
CN1CCN(CC1)CCOC2=CC3=C(C(=C2)OC4CCOCC4)C(=NC=N3)NC5=C(C=CC6=C5OCO6)Cl,-8.4
C1COCCN1C(=O)C2=CN=C3N2C=C(C=C3)C4=CC5=C(C=C4)OC(=N5)N,-8.4
CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2,-8.4
CC1=C2CCC(=O)N(C2=NC(=N1)C)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,-8.4
CC1=NN(C=N1)C2=NC=C(C3=C2NC=C3C(=O)C(=O)N4CCN(CC4)C(=O)C5=CC=CC=C5)OC,-8.4
CC1C(CC(C(=O)N1CC(F)(F)F)NC(=O)C2=CC3=C(CC4(C3)C5=C(NC4=O)N=CC=C5)N=C2)C6=CC=CC=C6,-8.4
CC(=O)C1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O,-8.4
CC(C)OC1=C(C=C(C=C1)C2=NN(C3=NC=NC(=C23)N)C(C)C4=C(C(=O)C5=C(O4)C=CC(=C5)F)C6=CC(=CC=C6)F)F,-8.4
CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,-8.4
C1=CC(=CC=C1C2=CN=C(C=C2)C(C(CN3C=NN=N3)(C4=C(C=C(C=C4)F)F)O)(F)F)OCC(F)(F)F,-8.4
CN1CCN(CC1)C2=C(C=C(C=C2)NC3=NC4=C(C=CN4)C(=N3)OC5=CC=CC(=C5)NC(=O)C=C)F,-8.3
CCNCC1=CN=CC(=C1C)C2=CC3=C(C=C2)NN=C3C4=NC5=C(N4)C=C(C=C5F)F,-8.3
CC(C)(CC1=CC=C(C=C1)F)NC(=O)C(CCC(=O)O)NC(=O)C2=CC=C(C=C2)C3=CC=CC=C3,-8.3
CC1=CC=CC=C1C(=O)N2CCC(=NOS(=O)(=O)O)C3=C2C=C(C=C3)Cl,-8.3
C1CC1C(=O)NC2=NC=CC(=C2)OC3=C(C=C(C(=C3)F)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F)F,-8.3
CN1C(=O)C(=C(N=C1NCC(CC2=CC=CC=C2)N)C3=CC=NC=C3)C4=CC5=CC=CC=C5C=C4,-8.3
C1CN(CCN1CCOC(=O)C2=CC=CC=C2NC3=C4C=CC(=CC4=NC=C3)C(F)(F)F)C5=CC=CC(=C5)C(F)(F)F,-8.3
CC1=NN=C2N1C3=C(C=C(S3)CCC(=O)N4CCOCC4)C(=NC2)C5=CC=CC=C5Cl,-8.3
C1CC2CN(CCN2C1)CCC(=O)N3C4=CC=CC=C4SC5=C3C=C(C=C5)Cl,-8.3
CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)N5)C(=O)OCC6=C(OC(=O)O6)C,-8.3
C1COCC2N1C(=O)C3=C(C(=O)C=CN3N2C4C5=C(CSC6=CC=CC=C46)C(=C(C=C5)F)F)O,-8.3
CC1=NN=C2N1C3=C(C4=C(S3)CC(C4)C(=O)N5CCOCC5)C(=NC2)C6=CC=CC=C6Cl,-8.3
CC1=CC(=CC(=C1O)C)CC(C(=O)N2CCC(CC2)N3CCOCC3)OC(=O)N4CCC(CC4)N5CCC6=CC=CC=C6NC5=O,-8.3
CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)C=C4C(=C(C(=O)N4)C=C)C,-8.3
CC(C(=O)OCC(C)(C)C)NP(=O)(OCC1C(C(C(O1)N2C=NC3=C2N=C(N=C3OC)N)(C)O)O)OC4=CC=CC5=CC=CC=C54,-8.3
CN1CC(CC2C1CC3=C(NC4=CC=CC2=C34)Br)COC(=O)N5CCCCCC5,-8.3
CC(C)(C)C1(CCN2CC3C4=CC=CC=C4CCC5=C3C(=CC=C5)C2C1)O,-8.3
C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4CCC5=CC=CC=C53)C(=O)N,-8.3
C1CCN(CC1)CCOC2=CC=CC(=C2)C3=NNC4=C3C=C(C=C4)C5=NC=NN5,-8.3
CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O,-8.3
CC(C)(C1=CC(=NO1)NC(=O)NC2=CC(=CC=C2)OC3=NC=NC4=CC(=C(C=C43)OC)OC)C(F)(F)F,-8.3
CC(CO)(CO)NCC1=CC2=C(C=CC3=CC=CC=C32)C4=CC=CC=C41,-8.3
CC1=C(N=C(O1)C2=CC=CC=C2)CCC(=O)C3=CC=C(C=C3)CC4C(=O)NC(=O)S4,-8.3
CN1C2=CC=CC=C2C(=NC(C1=O)NC(=O)C3=CC4=CC=CC=C4N3)C5=CC=CC=C5,-8.3
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(COC(=O)C3=CN=CC=C3)OC(=O)C4=CN=CC=C4,-8.3
CCC1(CC(=O)OCC2=C1C=C3C4=NC5=C(C=C(C(=C5)Cl)C)C(=C4CN3C2=O)CN6CCC(CC6)C)O,-8.3
CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,-8.3
COC1CC(N(C1)C(=O)NC2=CC=C(C=C2)Cl)C(=O)NC3=C(C=C(C=C3)N4C=CC=CC4=O)F,-8.3
C1CCC(C1)C2=C(C=C(C=C2)COC3=CC4=C(C=C3)NC5=C4CCC5CC(=O)O)C(F)(F)F,-8.3
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)CC(=O)N4C5=CC=CC=C5SC6=CC=CC=C64,-8.3
C1CC2=CC(=NC=C2OC1)CNC3CCN(CC3)CC4CN5C(=O)C=CC6=C5N4C(=O)C=N6,-8.3
CC1(CC1)S(=O)(=O)NC(=O)C2(CC2C(F)F)NC(=O)C3CC4CN3C(=O)C(NC(=O)OC5CCCC5OCC=CC(C6=NC7=CC=CC=C7N=C6O4)(F)F)C(C)(C)C,-8.3
C1CC1C#CC2=CC3=C(C=C2)C4=CC(=NC(=O)N4CC3)OCC5COCCO5,-8.3
CCC1=NC2=C(N1C3=CC=C(C=C3)CCNC(=O)NS(=O)(=O)C4=CC=C(C=C4)C)C=C(N=C2C)C,-8.3
CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)N5CCNC5=O,-8.3
CC1=CC(=O)C2=C(C3=C4C5=C2C1=C(C=C5C(C(=C4C(=O)C=C3O)O)(C)C)O)O,-8.3
CC1=CC(=CC=C1)CC2CC(CNC2=O)C3=CC(=C(C=C3)OC)OC4CCCC4,-8.3
C1C2CC3=C(C(=CC=C3)O)C(=C2C(=O)C4(C1CC(=O)C(=C4O)C(=O)N)O)O,-8.3
C1=CC=C2C(=C1)C(=CN2CC3=CC=C(C=C3)Cl)C(=O)C(=O)NC4=CC=NC=C4,-8.3
CN(C)C(=O)CCN1C(=NC(=N1)NC2=CC3=C(C=C2)OC(O3)(F)F)C4=CC=NC=C4,-8.3
CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CC6=CC=CC=C6O5,-8.3
COC(=O)C1=CN=C2N1CCC3=CC=CC=C3C2=C4CCN(CC4)CCC5=CC=C(C=C5)OCC6=NC7=CC=CC=C7C=C6,-8.3
CC(CN(C1=CC=CC=N1)C(=O)C2=CC=C(C=C2)C#N)N3CCN(CC3)C4=C5C(=CC=C4)OCCO5,-8.3
CN1CC(C2=C(C1)C=C(C=C2)C3=NN=C(C=C3)N)C4=CC5=CC=CC=C5C=C4,-8.3
CC1=C(C=C(C=C1)F)C(=O)NC2=CC(=C(C=C2)C(=O)N3CC4=CC=CN4CC5=CC=CC=C53)Cl,-8.3
CC1C2=C(C=CC(=C2)F)C(=O)N(CC3=NN(C(=C3C4=CC(=C(N=C4)N)O1)C#N)C)C,-8.3
CN1C=C(N=C1C2CCN(CC2)C3=NC=NC4=C3C=NN4)C5=CC(=C(C=C5)F)C(F)(F)F,-8.3
CC(C)OC1=CC=CC=C1N2CCN(CC2)CC3=CC(=CC=C3)C(=O)N4CCCCC4,-8.3
CC1=CN2C(=NC(=C(C2=O)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F)C)C=C1,-8.3
C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC4=NOC5=C4C=CC(=C5)F,-8.3
CC1CC2C(C(C3(O2)CCC4C5CCC6CC(CCC6(C5CC4=C(C3)C)C)NS(=O)(=O)C)C)NC1,-8.3
CC1(C2=C(C=C(C=C2)F)N(C1=O)C(=O)NCC3CCN(CC3)CC4(CCOCC4)O)C,-8.3
CC(C)(C)C1=NN(C(=C1)NC(=O)NCC2=CC=CC=C2SC3=CN4C(=NN=C4C5=CC=CC=C5SCCO)C=C3)C6=CC(=C(C=C6)O)Cl,-8.3
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)CN=C(C4=CC=NC=C4)N)C(=O)O)C,-8.3
C1CN(CCN1CCC2=CC=C(C=C2)F)C(=O)C3=CC=CC4=C3NC=C4C#N,-8.3
CC1=CC(=NC(=[N+]1C)N)NC2=CC3=C([N+](=C4C=C(C=CC4=C3C=C2)N)C)C5=CC=C(C=C5)N,-8.3
CN1C=C(C2=CC=CC=C21)CNCC3CCN(CC3)C4=NC=C(C=N4)C(=O)NO,-8.3
C1CN(CCC1CC2=CC=C(C=C2)F)C(=O)C(=O)NC3=CC4=C(C=C3)NC(=O)O4,-8.3
CC(C)(C)CN1C2=C(C=CC(=N2)C3=C(N=C(N3)C(C)(C)C)C4=CC=C(C=C4)F)N=C1N,-8.3
CCNC(=O)NC1=C2C(=NC=N1)N(C=N2)C3C4C(C(O3)COP(=O)(O)O)OC(O4)C=CC5=CC=CC=C5,-8.3
CC1=C(C=C(C(=O)N1)C#N)C2=CC=C(C=C2)OCC(CN3CCN(CC3)C4=CC=CC=C4OC)O,-8.3
CC1=C(C(=C(N=C1C(=O)O)C2=NC3=C(C=C2)C(=O)C(=C(C3=O)N)OC)N)C4=C(C(=C(C=C4)OC)OC)O,-8.3
C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,-8.3
CCN1C=C2CC3C(CC(CN3C)NC(=O)N4C(=CC(=N4)C)C)C5=C2C1=CC=C5,-8.3
C1CN(CCN1CCC2=CC(=O)N(C3=C2C=CC(=C3)F)CC(=O)N)C4=NC=CC5=C4C=CS5,-8.3
CN1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCCC6,-8.3
CC12CCC3C(C1CCC2(C#C)O)CCC4C3(CC5=CN(N=C5C4)S(=O)(=O)C)C,-8.3
CC1C(C(C(C(O1)OC2C3CC#CC4C(O4)(C#CC3=CC2OC(=O)C5=C(C=CC6=C5C=C(C=C6C)OC)O)C7COC(=O)O7)NC)O)O,-8.3
C1=CC=C2C(=C1)C(=NN(C2=O)CC3=NC4=C(S3)C=CC(=C4)C(F)(F)F)CC(=O)O,-8.3
CC(C)(CCN1C2=CC=CC=C2NC1=O)NCC(COC3=CC=CC4=CC=CC=C43)O,-8.2
C1CN(CCC1N2C(C3=CC=CC=C3NC2=O)C4=CC=CC=C4)CC5=CC(=CC=C5)OC(F)(F)F,-8.2
CC(=O)C12C(CC3C1(CCC4C3CCC5=CC(=O)CCC45C)C)OC(O2)(C)C6=CC=CC=C6,-8.2
C1=CC=C(C=C1)NC2=C3C(=C(C=C2)N=NC4=C5C(=CC(=C4)S(=O)(=O)O)C=C(C=C5O)S(=O)(=O)O)C=CC=C3S(=O)(=O)O,-8.2
CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)CN5CCN(CC5)C(=O)C(C)O,-8.2
CC1=C2C(=CC=C1)C(=C3C=CC=C(C3=N2)C(=O)NC)NC4=C(C=C(C=C4)NS(=O)(=O)C)OC,-8.2
CC1=CC(=CC2=C1N(C(=O)C23C(=O)NC(=O)N3)CC4=CC(=CC=C4)C(F)(F)F)Cl,-8.2
CC(=O)N1CCN(CC1)CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5C(F)(F)F)CC4,-8.2
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC4=C(C=C3)OC(O4)(C5=CC=CC=C5)C6=CC=CC=C6)O,-8.2
CC(C)S(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C3=CC(=NO3)C4=CC=C(C=C4)CNC)N,-8.2
C1CC2CC1N3C(O2)CN4C=C(C(=O)C(=C4C3=O)O)C(=O)NCC5=C(C=C(C=C5F)F)F,-8.2
C1COCCN1C2=NC(=NC(=N2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,-8.2
C1CN=C(N1)NN=CC2=C3C=CC=CC3=C(C4=CC=CC=C42)C=NNC5=NCCN5,-8.2
CCN(C)C(=O)C1=C(C=C(C=C1)C2=NC3=C(C=C2)C(C4=CC=CC=C4O3)C(C)(C)C(=O)NC5=NN=CS5)F,-8.2
CCCCC1=CC2=C(C3=C1NC(=CC3=O)C(=O)O)NC(=CC2=O)C(=O)O,-8.2
C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCCCN3C(=O)C4=CC=CC=C4NC3=O,-8.2
C1CN(CCC1N2C(=O)OC(=N2)C3=CC(=C(C4=C3OCCO4)N)Cl)CCC5=CC=CC=C5,-8.2
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)OC4=CC5=C(CCC5)C=C4)C(=O)O)C,-8.2
C1CN(CCN1CC(CSC2=NC=NC3=C2NC=N3)O)C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,-8.2
